FILE	INT	DAT	ALL	ANG	ESP	ITA	USA	NDL	KOR	ISR	IDE
EMAJ1005.CAT	---	TIBIA      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHIENBEIN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TIBIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TIBIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TIBIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הקוש	---
EMAJ1005.CAT	---	PORTE-FLAMME~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FACKELHALTER~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TORCH HOLDER~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PORTAANTORCHA~~~~~~~~~~~~~~~~~~~~~~~~~~~	TORCIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	דיפלל ןקתמ	---
EMAJ1005.CAT	---	STELE      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GRABSTEIN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SEAL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ESTELA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STELE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םתוח	---
EMAJ1005.CAT	---	TOMBE      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GRAB~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TOMB~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TUMBA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TOMBA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רבק	---
EMAJ1005.CAT	---	LANCE      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LANZE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SPEAR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LANZA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LANCIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תינח	---
EMAJ1005.CAT	---	TIBIA-LANCE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHB.-LANZE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TIBIA-SPEAR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TIBIA-LANZA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TIBIA_LANCIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הקוש-תינח	---
EMAJ1005.CAT	---	URM        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םרא	---
EMAJ1005.CAT	---	TROU       ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LOCH~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HOLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	AGUJERO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BUCO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רוח	---
EMAJ1005.CAT	---	CLEF       ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHLÜSSEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	KEY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LLAVE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CHIAVE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	חתפמ	---
EMAJ1005.CAT	---	SERRURE    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHLOSS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LOCK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CERRADURA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SERRATURA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לוענמ	---
EMAJ1005.CAT	---	RUNES      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	RUNEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	RUNES~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	RUNAS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	RUNE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תונור	---
EMAJ1005.CAT	---	NICHE      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	NISCHE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	NICHE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	NICHO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	NICCHIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	החמוג	---
EMAJ1005.CAT	---	BORGOL     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BORGOL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BORGOL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BORGOL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BORGOL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לוגרוב	---
EMAJ1006.CAT	---	         ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	                                        	---
EMAJ1006.CAT	---	EPEE     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DEGEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SWORD~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ESPADA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SPADA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ברח	---
EMAJ1006.CAT	---	STATUE   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STATUE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STATUE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ESTATUA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STATUA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לספ	---
EMAJ1006.CAT	---	BOUCHE   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MUND~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MOUTH~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BOCA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BOCCA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הפ	---
EMAJ1006.CAT	---	CROCHET  ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HAKEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HOOK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GANCHO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GANCIO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	וו	---
EMAJ1006.CAT	---	TRAPPE   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FALLTÜR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TRAP~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TRAMPILLA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BOTOLA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תדוכלמ	---
EMAJ1006.CAT	---	ACIDE    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SÄURE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ACID~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ACIDO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ACIDO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הצמוח	---
EMAJ1006.CAT	---	MECANISME~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MECHANISMUS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MECHANISM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MECANISMO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MECCANISMO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ןונגנמ	---
EMAJ1006.CAT	---	TOUCHE   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TASTE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BUTTON~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TECLA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TASTO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רותפכ	---
EMAJ1006.CAT	---	CACHE    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VERSTECK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HIDEAWAY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ESCONDITE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	NASCONDIGLIO~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רותסמ	---
EMAJ1006.CAT	---	EFFIGIE  ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ABBILD~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	EFFIGY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	EFIGIE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	EFFIGIE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תומד	---
EMAJ1006.CAT	---	ELIXIR   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ELIXIR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ELIXIR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ELIXIR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ELISIR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	אלפ תפורת	---
EMAJ1007.CAT	---	            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	                                        	---
EMAJ1007.CAT	---	TEMPLE      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPIO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	שדקמ	---
EMAJ1007.CAT	---	EAU         ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	WASSER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	WATER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	AGUA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ACQUA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םימ	---
EMAJ1007.CAT	---	CORNICHE    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SIMS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BRIDGE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CORNISA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CORNICE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רשג	---
EMAJ1007.CAT	---	PLUME       ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FEDER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FEATHER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PLUMA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PENNA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הצונ	---
EMAJ1007.CAT	---	MONSTRE     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MONSTER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MONSTER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MONSTRUO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MOSTRO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תצלפמ	---
EMAJ1007.CAT	---	COFFRE      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	KISTE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CHEST~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BAUL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CASSA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הבית	---
EMAJ1007.CAT	---	PARCHEMIN   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PERGAMENT~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PARCHMENT~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PERGAMINO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PERGAMENA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ףלק	---
EMAJ1007.CAT	---	VENIN       ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GIFT~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VENOM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VENENO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VELENO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	סרא	---
EMAJ1007.CAT	---	POLLEN      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POLLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POLLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POLLINE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הקבא	---
EMAJ1007.CAT	---	QUARTZ      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	QUARZ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	QUARTZ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CUARZO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	QUARZO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ץרווק	---
EMAJ1007.CAT	---	SERPENT     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHLANGE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SNAKE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SERPIENTE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SERPENTE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	שחנ	---
EMAJ1007.CAT	---	FLEUR       ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BLUME~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FLOWER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FLOR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FIORE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	חרפ	---
EMAJ1007.CAT	---	FEUILLES    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BLÄTTER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LEAVES~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HOJAS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FOGLIE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םילע	---
EMAJ1007.CAT	---	FRAISIER    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ERDBEERSTOCK~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STRAWBERRIES~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FRESERA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PIANT. FRAG.~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םיתות	---
EMAJ1007.CAT	---	OR          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GOLD~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GOLD~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ORO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ORO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	בהז	---
EMAJ1007.CAT	---	URM         ~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םרא	---
EMAJ1009.CAT	---	         ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	                                        	---
EMAJ1009.CAT	---	FRAISES  ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ERDBEEREN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STRAWBERRIES~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FRESAS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FRAGOLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םיתות	---
EMAJ1009.CAT	---	TAS D'OR ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GOLDHAUFEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PILE OF GOLD~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MONTON DE ORO~~~~~~~~~~~~~~~~~~~~~~~~~~~	MUCCHIO ORO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	בהז תמרע	---
EMAJ1009.CAT	---	TEMPLE   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPIO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	שדקמ	---
EMAJ1009.CAT	---	ROCHER   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FELSEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ROCK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ROCA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ROCCIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	עלס	---
EMAJ1009.CAT	---	TROU     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LOCH~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HOLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	AGUJERO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BUCO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רוח	---
EMAJ1009.CAT	---	CHAUDRON ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	KESSEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CAULDRON~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CALDERO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PAIOLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הרדק	---
EMAJ1009.CAT	---	EPEE     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DEGEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SWORD~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ESPADA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SPADA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ברח	---
EMAJ1009.CAT	---	PIERRE   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STEIN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STONE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PIEDRA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PIETRA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ןבא	---
EMAJ1010.CAT	---	         ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	                                        	---
EMAJ1010.CAT	---	FRAISES  ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ERDBEEREN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STRAWBERRIES~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FRESAS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FRAGOLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םיתות	---
EMAJ1010.CAT	---	TAS D'OR ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GOLDHAUFEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PILE OF GOLD~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MONTON DE ORO~~~~~~~~~~~~~~~~~~~~~~~~~~~	MUCCHIO ORO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	בהז תמרע	---
EMAJ1010.CAT	---	TEMPLE   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEMPIO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	שדקמ	---
EMAJ1010.CAT	---	ROCHER   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FELSEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ROCK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ROCA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ROCCIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	עלס	---
EMAJ1010.CAT	---	TROU     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LOCH~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HOLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	AGUJERO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BUCO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רוח	---
EMAJ1010.CAT	---	CHAUDRON ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	KESSEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CAULDRON~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CALDERO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PAIOLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הרדק	---
EMAJ1010.CAT	---	EPEE     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DEGEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SWORD~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ESPADA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SPADA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ברח	---
EMAJ1010.CAT	---	PIERRE   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STEIN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STONE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PIEDRA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PIETRA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ןבא	---
EMAJ1011.CAT	---	         ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	                                        	---
