FILE	INT	DAT	ALL	ANG	ESP	ITA	USA	NDL	KOR	ISR	IDE
MENU.TOT	"---"	"Messire joueur, vous avez trois jokers!"	"Sie haben drei Joker frei!"	"You've got three jokers!"	"¡Señor, dispone Vd de tres jokers!"	"Messere, ha ancora tre jolly!"	"You have three jokers!"	"---"	"---"	"!םירקו'ג השולש ךל שי"	"---"
MENU.TOT	"---"	"BLOC-NOTES"	"NOTIZBLOCK"	"NOTE-PAD"	"AGENDA"	"BLOC-NOTE"	"NOTEPAD"	"---"	"---"	"סקנפ"	"---"
MENU.TOT	"---"	"INVENTAIRE"	"INVENTAR"	"INVENTORY"	"INVENTARIO"	"INVENTARIO"	"INVENTORY"	"---"	"---"	"יאלמ"	"---"
MENU.TOT	"---"	"ECHANGE D'OBJETS"	"OBJEKTAUSTAUSCH"	"EXCHANGE OF OBJECTS"	"INTERCAMBIO DE OBJETOS"	"SCAMBIO DI OGGETTI"	"EXCHANGE OF OBJECTS"	"---"	"---"	"םיטרפ לש הפלחה"	"---"
MENU.TOT	"---"	"DEPLACEMENT"	"ORTSWECHSEL"	"MOVEMENT"	"DESPLAZAMIENTO"	"SPOSTAMENTO"	"MOVEMENT"	"---"	"---"	"העונת"	"---"
MENU.TOT	"---"	"REGLAGES"	"EINSTELLUNGEN"	"OPTIONS"	"AJUSTES"	"REGOLAZIONE"	"OPTIONS"	"---"	"---"	"תויורשפא"	"---"
MENU.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
MENU.TOT	"---"	"Triste hère, tu n'as plus de jokers!!!"	"Du hast keinen Joker mehr! "	"You've got no jokers left!"	"¡Pobre diablo, te quedaste sin jókers!"	"Povero diavolo, non hai più jolly!!!"	"You have no jokers left!"	"---"	"---"	"!םירקו'ג ךל ורתונ אל"	"---"
MENU.TOT	"---"	"Le sort ne t'accorde pas de joker ici !!"	"Das Geschick gewährt Dir keinen Joker!"	"You haven't got any joker here!"	"¡Aquí la suerte no te da ningún jóker!"	"Non sei fortunato, niente jolly..."	"You don't have any jokers here!"	"---"	"---"	"!הפ רקו'ג ףא ךל ןיא"	"---"
GOB19.TOT	"---"	"Boule"	"Bowlingball"	"Bowl"	"Bolo"	"Palla"	"Ball"	"---"	"---"	"תרודכ רודכ"	"---"
GOB19.TOT	"---"	"Lime"	"Feile"	"Lime"	"Lima"	"Lima"	"File"	"---"	"---"	"םייל"	"---"
GOB19.TOT	"---"	"Bouffon"	"Narr"	"Buffoon"	"Bufón"	"Buffone"	"Buffoon"	"---"	"---"	"ןויקומ"	"---"
GOB19.TOT	"---"	"Cire"	"Wachs"	"Wax"	"Cera"	"Cera"	"Wax"	"---"	"---"	"הוועש"	"---"
GOB19.TOT	"---"	"Graine"	"Korn"	"Seed"	"Semilla"	"Seme"	"Seed"	"---"	"---"	"ערז"	"---"
GOB19.TOT	"---"	"Eclat de verre"	"Glassplitter"	"Glass splinter"	"Astilla de vidrio"	"Frantumi"	"Glass shard"	"---"	"---"	"תיכוכז סיסר"	"---"
GOB19.TOT	"---"	"Allumette"	"Streichholz"	"Match"	"Cerilla"	"Fiammifero"	"Match"	"---"	"---"	"רורפג"	"---"
GOB19.TOT	"---"	"Marque-page"	"Lesezeichen"	"Bookmark"	"Señalador"	"Segnalibro"	"Bookmark"	"---"	"---"	"הינמיס"	"---"
GOB19.TOT	"---"	"Empreinte"	"Abdruck"	"Imprint"	"Molde"	"Impronta"	"Imprint"	"---"	"---"	"טילבת"	"---"
GOB19.TOT	"---"	"Haricot"	"Bohne"	"Bean"	"Judía"	"Fagiolo"	"Bean"	"---"	"---"	"תיעועש"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"Bouton"	"Knopf"	"Switch"	"Botón"	"Pulsante"	"Switch"	"---"	"---"	"קספמ"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"---"	"---"	"סוגניפ"	"---"
GOB19.TOT	"---"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"---"	"---"	"לקניוו"	"---"
GOB19.TOT	"---"	"Bonnet"	"Mütze"	"Cap"	"Gorro"	"Cappuccio"	"Cap"	"---"	"---"	"עבוכ"	"---"
GOB19.TOT	"---"	"Pomme"	"Apfel"	"Apple"	"Manzana"	"Mela"	"Apple"	"---"	"---"	"םיחופת"	"---"
GOB19.TOT	"---"	"Clé"	"Schlüssel"	"Key"	"Llave"	"Chiave"	"Key"	"---"	"---"	"חתפמ"	"---"
GOB19.TOT	"---"	"Couvercle"	"Deckel"	"Cover"	"Tapadera"	"Coperchio"	"Lid"	"---"	"---"	"הסכמ"	"---"
GOB19.TOT	"---"	"Antenne"	"Antenne"	"Feeler"	"Antena"	"Antenna"	"Feeler"	"---"	"---"	"שוחמ"	"---"
GOB19.TOT	"---"	"Bulle"	"Blase"	"Bubble"	"Burbuja"	"Bolla"	"Bubble"	"---"	"---"	"העוב"	"---"
GOB19.TOT	"---"	"Epingle"	"Sicherheitsnadel"	"Safety pin"	"Imperdible"	"Spilla"	"Safety pin"	"---"	"---"	"ןוחטב תכיס"	"---"
GOB19.TOT	"---"	"Quilles"	"Kegel"	"Skittles"	"Bolos"	"Birilli"	"Bowling pins"	"---"	"---"	"םיניפ"	"---"
GOB19.TOT	"---"	"Dalle"	"Platte"	"Flag"	"Losa"	"Lastra"	"Flagstone"	"---"	"---"	"לגד"	"---"
GOB19.TOT	"---"	"Etoile"	"Stern"	"Star"	"Estrella"	"Stella"	"Star"	"---"	"---"	"בכוכ"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB19.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"Tazaar"	"Tazaar"	"Tazaar"	"Tazaar"	"Tazaar"	"Tazaar"	"---"	"---"	"ראזאט"	"---"
GOB21.TOT	"---"	"Squelette"	"Skelett"	"Skeleton"	"Esqueleto"	"Scheletro"	"Skeleton"	"---"	"---"	"דלש"	"---"
GOB21.TOT	"---"	"Cure-dent"	"Zahnstocher"	"Toothpick"	"Mondadientes"	"Stuzzicadenti"	"Toothpick"	"---"	"---"	"םסיק"	"---"
GOB21.TOT	"---"	"Portrait "	"Porträt "	"Portrait "	"Retrato "	"Ritratto"	"Portrait "	"---"	"---"	"ןקויד"	"---"
GOB21.TOT	"---"	"Fauteuil"	"Lehnsessel"	"Armchair"	"Sillón"	"Poltrona"	"Armchair"	"---"	"---"	"הסרוכ"	"---"
GOB21.TOT	"---"	"Pipe"	"Pfeife"	"Pipe"	"Pipa"	"Pipa"	"Pipe"	"---"	"---"	"רוניצ"	"---"
GOB21.TOT	"---"	"Tableau noir"	"Wandtafel"	"Blackboard"	"Tablero"	"Lavagna nera"	"Blackboard"	"---"	"---"	"חול"	"---"
GOB21.TOT	"---"	"Flaque"	"Pfütze"	"Pool"	"Charco"	"Pozzanghera"	"Pool"	"---"	"---"	"הכירב"	"---"
GOB21.TOT	"---"	"Eponge"	"Schwamm"	"Sponge"	"Esponja"	"Spugna"	"Sponge"	"---"	"---"	"גופס"	"---"
GOB21.TOT	"---"	"Crayon"	"Bleistift"	"Pencil"	"Lápiz"	"Matita"	"Pencil"	"---"	"---"	"ןורפע"	"---"
GOB21.TOT	"---"	"Porte"	"Tür"	"Door"	"Puerta"	"Porta"	"Door"	"---"	"---"	"תלד"	"---"
GOB21.TOT	"---"	"Fumée"	"Rauch"	"Smoke"	"Humo"	"Fumo"	"Smoke"	"---"	"---"	"ןשע"	"---"
GOB21.TOT	"---"	"Bouffon possédé"	"Besessener Narr"	"Possessed buffoon "	"Bufón poseido"	"Buffone posseduto"	"Possessed buffoon "	"---"	"---"	"קובידב ןויקומ"	"---"
GOB21.TOT	"---"	"Cire"	"Wachs"	"Wax"	"Cera"	"Cera"	"Wax"	"---"	"---"	"הוועש"	"---"
GOB21.TOT	"---"	"Graine"	"Korn"	"Seed"	"Semilla"	"Seme"	"Seed"	"---"	"---"	"ערז"	"---"
GOB21.TOT	"---"	"Eclat de verre"	"Glassplitter"	"Glass splinter"	"Astilla de vidrio"	"Frantumi"	"Glass shard"	"---"	"---"	"תיכוכז סיסר"	"---"
GOB21.TOT	"---"	"Allumette"	"Streichholz"	"Match"	"Cerilla"	"Fiammifero"	"Match"	"---"	"---"	"רורפג"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"Marque-page"	"Lesezeichen"	"Bookmark"	"Señalador"	"Segnalibro"	"Bookmark"	"---"	"---"	"הינמיס"	"---"
GOB21.TOT	"---"	"Empreinte"	"Abdruck"	"Imprint"	"Huella"	"Impronta"	"Imprint"	"---"	"---"	"טילבת"	"---"
GOB21.TOT	"---"	"Haricot"	"Bohne"	"Bean"	"Judía"	"Fagiolo"	"Bean"	"---"	"---"	"תיעועש"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"---"	"---"	"סוגניפ"	"---"
GOB21.TOT	"---"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"---"	"---"	"לקניוו"	"---"
GOB21.TOT	"---"	"Bonnet"	"Mütze"	"Cap"	"Gorro"	"Cappuccio"	"Cap"	"---"	"---"	"עבוכ"	"---"
GOB21.TOT	"---"	"Pomme"	"Apfel"	"Apple"	"Manzana"	"Mela"	"Apple"	"---"	"---"	"םיחופת"	"---"
GOB21.TOT	"---"	"Clé"	"Schlüssel"	"Key"	"Llave"	"Chiave"	"Key"	"---"	"---"	"חתפמ"	"---"
GOB21.TOT	"---"	"Boule"	"Bowlingkugel"	"Bowl"	"Bolo"	"Palla"	"Ball"	"---"	"---"	"תרודכ רודכ"	"---"
GOB21.TOT	"---"	"Lime"	"Feile"	"File"	"Lima"	"lima"	"File"	"---"	"---"	"הריצפ"	"---"
GOB21.TOT	"---"	"cet enfant est 
\x08\x00\x0c\x00possédé! je l'emmène 
\x04\x00\x14\x00dans mon laboratoire.
\x14\x00\x1c\x00il faut lui faire
\x08\x00\x24\x00boire de l'eau de ma
\x0c\x00\x2c\x00fontaine. prenez-en
\x14\x00\x34\x00et rejoignez-moi!"	"das kind ist besessen!
~~~
\x0c\x00\x0c\x00_ ich bringe ihn in 
~~~
\x08\x00\x14\x00mein labor! der muss 
~~~
\x14\x00\x1c\x00wasser von meinem  
~~~
\x00\x00\x24\x00springbrunnen bekommen
~~~
\x10\x00\x2c\x00- holt mir schnell  
\x00\x00\x34\x00davon und kommt zu mi
\xa7\x00\x34\x00r"	"THis child is
\x08\x00\x0c\x00possessed! i'll take 
\x04\x00\x14\x00him to my laboratory.
\x00\x00\x1c\x00We must make him drink
\x1c\x00\x24\x00the water of my 
\x00\x00\x2c\x00fountain. get some and
\x18\x00\x34\x00come right back!  "	"¡este niño está 
~~~
\x0c\x00\x0c\x00poseído! lo llevo a
~~~
\x0c\x00\x14\x00mi laboratorio. hay 
~~~
\x14\x00\x1c\x00que hacerle beber 
~~~
\x10\x00\x24\x00agua de mi fuente.
~~~
\x1c\x00\x2c\x00¡tomen y vengan 
~~~
\x38\x00\x34\x00conmigo!"	"questo fanciullo è
\x10\x00\x0c\x00invasato! lo porto
\x08\x00\x14\x00nel mio laboratorio.
\x0c\x00\x1c\x00bisogna fargli bere
\x14\x00\x24\x00l'acqua della mia
\x0c\x00\x2c\x00fontana. Prendetene 
\x14\x00\x34\x00e raggiungetemi !"	"THis child is
\x08\x00\x0c\x00possessed! i'll take 
\x04\x00\x14\x00him to my laboratory.
\x00\x00\x1c\x00We must make him drink
\x1c\x00\x24\x00the water of my 
\x00\x00\x2c\x00fountain. get some and
\x18\x00\x34\x00come right back!  "	"---"	"---"	"!קוביד זוחא הזה דליה
\x00\x00\x0a\x00.ילש הדבעמל ותוא חקא ינא
\x00\x00\x14\x00תותשל ול םורגל םיבייח ונחנא
\x00\x00\x1e\x00םתוא וגישת .ילש הקרזמה ימ תא
\x00\x00\x28\x00!דימ ןאכל ורזחתו"	"---"
GOB21.TOT	"---"	"les gobliins rentrèrent
\x00\x00\x08\x00triomphalement au village
\x0c\x00\x10\x00lorsqu'ils s'aperçurent
\x18\x00\x18\x00que le bouffon avait 
\x10\x00\x20\x00pris un air étrange..."	"die gobliins kehrten im
~~~
\x04\x00\x08\x00triumph ins dorf zurÜck,
~~~
\x08\x00\x10\x00als sie sahen, dass der
~~~
\x04\x00\x18\x00narr ganz seltsam aussah
~~~
\x58\x00\x20\x00..."	"THE GObliins were
\x0c\x00\x08\x00returning triumphantly 
\x00\x00\x10\x00to the villalge when they
\x14\x00\x18\x00saw that the buffoon  
\x20\x00\x20\x00looked strange...    "	"los gobliins regresaron
~~~
\x00\x00\x08\x00triunfalmente a la aldea.
~~~
\x04\x00\x10\x00Entonces advirtieron que
~~~
\x2c\x00\x18\x00el bufón tenía
~~~
\x14\x00\x20\x00una pinta extraña... "	"Di ritorno al villagio
~~~
\x0c\x00\x08\x00trionfanti, i gobliins
~~~
\x19\x00\x10\x00si 
\x2d\x00\x10\x00accorsero che
\x9f\x00\x10\x00il
~~~
\x20\x00\x18\x00buffone aveva uno 
\x08\x00\x20\x00strano comportamento..."	"as THE GObliins
\x18\x00\x08\x00return triumphantly 
\x10\x00\x10\x00to the village, they
\x08\x00\x18\x00notice that the buffoon
\x28\x00\x20\x00looks strange...    "	"---"	"---"	"רפכל ןוחצנ ירוטע ורזח םינילבוגה
\x00\x00\x0a\x00...הנושמ הארנ ןויקומהש ואר םהשכ"	"---"
GOB21.TOT	"---"	"noble magicien pouvez-vous nous aider 
\x3e\x00\x09\x00à faire boire le prince?"	"Edler meister der magie, könnt ihr uns
~~~
\x02\x00\x09\x00helfen, dem prinzen zu trinken zu geben"	"can you help us, noble magician, 
\x3a\x00\x09\x00to make the prince drink?"	"¿noble mago, puede ayudarnos  
~~~
\x36\x00\x09\x00a hacer beber al príncipe?"	"nobile mago, può aiutarci 
\x42\x00\x09\x00a far bere il principe?"	"noble magician, can you help us 
\x1a\x00\x09\x00make the prince drink the water?"	"---"	"---"	",דבכנ םסוק ,ונל רוזעל לכות
\x00\x00\x0a\x00?תותשל ךיסנל םורגל"	"---"
GOB21.TOT	"---"	"hé le magicos aide-nous un peu!
\x22\x00\x09\x00si tu crois que c'est facile... "	"he, zaubermeister, hilf uns gefälligst!
~~~
\x02\x00\x09\x00so einfach, wie du glaubst, ist's nicht"	"hey wizard, give us a hand,
\x66\x00\x09\x00it's not easy!"	"¡eh, magus, ayúdanos un poco!
~~~
\x3e\x00\x09\x00si crees que es fácil..."	"ehi! mago, dacci un po' una mano.
\x32\x00\x09\x00credi forse che sia facile?"	"hey wizard, give us a hand!
\x36\x00\x09\x00this isn't easy, you know!"	"---"	"---"	",די ונל ןתית ,ףשכמ ייה
\x00\x00\x0a\x00!לק אל הז"	"---"
GOB21.TOT	"---"	"excusez-moi ami, le démon m'a assommé.
\x36\x00\x09\x00il faut que je récupère..."	"Entschuldige, mein freund, der dämon 
\x02\x00\x09\x00hat mich betÄubt. muss erst wachwerden!"	"excuse me, friend, the demon knocked
\x36\x00\x09\x00me out. i have to recover."	"perdóname, amigo, el demonio me ha
~~~
\x2e\x00\x09\x00atacado. Debo recuperarme..."	"s
\x09\x00\x01\x00cusami amico,il demone mi ha stordito.
\x12\x00\x09\x00ho bisogno di riprendermi un po'..."	"I'm sorry, friend, the demon knocked
\x2e\x00\x09\x00me out and i have to recover."	"---"	"---"	"ףליע דשה ,רבח ,יל חלס
\x00\x00\x0a\x00.ששואתהל חרכומ ינא .יתוא"	"---"
GOB21.TOT	"---"	"j'ai quelque part ici une mixture
~~~
\x01\x00\x09\x00qui 
\x1b\x00\x09\x00,
\x29\x00\x09\x00chauffée 
\x6b\x00\x09\x00,
\x79\x00\x09\x00ouvre toutes les portes
\x33\x01\x09\x00!"	"ich hab hier irgendwo 'ne aufgewärmte
~~~
\x0a\x00\x09\x00mixtur. Mach mal doch alle türen auf! "	"i've got here some magic water, if you
\x22\x00\x09\x00heat it, it'll open every door.    "	"tengo por aquí una mixtura. ¡calentán-
~~~
\x1a\x00\x09\x00dola, todas las puertas se abren!   "	"ho qua una mistura che, 
\x02\x00\x09\x00una volta scaldata, apre tutte le porte"	"i have here some magic water, if you
\x1a\x00\x09\x00heat it, it will open every door.  "	"---"	"---"	"םא ,םסק ימ תצק הפ יל שי
\x00\x00\x0a\x00.תלד לכ חתפי הז ,םתוא םמחת"	"---"
GOB21.TOT	"---"	"ah non! c'est pas le moment... 
\x22\x00\x09\x00je suis épuisé. allez! Du vent!"	"bloss nicht, ist wirklich der falsche
~~~
\x06\x00\x09\x00moment! bin völlig erschöpft! haut ab!"	"ah no, it's the wrong time.
\x3e\x00\x09\x00i'm exhausted, buzz off!"	"¡ah no! !¡no es el momento!
~~~
\x46\x00\x09\x00¡estoy cansado! ¡aire!"	"Ah no! non è questo il momento...
\x26\x00\x09\x00sono esausto! dai vattene via! "	"ah no, now is not the time.
\x1e\x00\x09\x00i'm exhausted anyway, buzz off!"	"---"	"---"	".םיאתמה ןמזה אל הז ,אל הא
\x00\x00\x0a\x00!הפמ ופפחתת ,שתומ ינא"	"---"
GOB21.TOT	"---"	"et maintenant noble magicien 
\x42\x00\x09\x00que pouvons-nous faire?"	"und nun, edler zaubermeister, was 
~~~
\x4a\x00\x09\x00können wir jetzt tun?"	"Now, noble magician,
\x62\x00\x09\x00what can we do?"	"y ahora, noble mago, 
~~~
\x52\x00\x09\x00¿qué podemos hacer?"	"e adesso, nobile mago, 
\x42\x00\x09\x00che cosa possiamo fare?"	"Now, noble magician,
\x62\x00\x09\x00what can we do?"	"---"	"---"	",דבכנ םסוק ,וישכע
\x00\x00\x0a\x00?תושעל םילוכי ונחנא המ"	"---"
GOB21.TOT	"---"	"bon maintenant il a disparu le mouflet
\x36\x00\x09\x00et sans laisser d'adresse!"	"und jetzt ist die rotznase verschwunden
~~~
\x16\x00\x09\x00ohne eine adresse zu hinterlassen!"	"so now the kid's disappeared 
\x5e\x00\x09\x00without a trace!"	"¡el pequeño ha desaparecido
~~~
\x5a\x00\x09\x00sin dejar rastro!   "	"bene, adesso è sparito il mocciosetto,
\x2a\x00\x09\x00e senza lasciare un recapito!"	"so now the kid has disappeared 
\x5e\x00\x09\x00without a trace!"	"---"	"---"	"םלענ דליה וישכע זא
\x00\x00\x0a\x00!תובקע ריאשהל ילב"	"---"
GOB21.TOT	"---"	"tu n'as plus qu'à le suivre superman!
\x0e\x00\x09\x00il est maintenant au pays des morts!"	"folg ihm ruhig nach, supermann! 
~~~
\x32\x00\x09\x00der ist jetzt im totenland!"	"you'll just have to follow him 
\x1e\x00\x09\x00superman! he's now in deathland. "	"¡no tienes más que seguirlo, superman!
~~~
\x06\x00\x09\x00¡ahora está en el país de los muertos!"	"devi solo seguirlo, superman!
\x1a\x00\x09\x00ora 
\x3a\x00\x09\x00si trova nel paese dei morti!"	"just follow him, superman!
\x02\x00\x09\x00he's in the land of gloom and doom now!"	"---"	"---"	"וירחא תכלל ךרטצת טושפ
\x00\x00\x0a\x00.תוומה ץראב וישכע אוה !ןמרפוס"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB21.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
